time,cp_0,cp_1,psi_0,psi_1,psi_e_0,psi_e_1,psi_e_left,psi_e_right,rho_e_0,rho_e_1,rho_e_left,rho_e_right
203,0.35216051382749,0.21004915995252,0.18195642232907,0.85419799404502,0.18195642232907,0.85419799404502,0,0.77339563601313,1.8659700435992,1.626264264517,1.5551997222582,1.4999999999925
204,0.35267670059755,0.20970145935502,0.18238526332354,0.85869191131186,0.18238526332354,0.85869191131186,0,0.7782823792532,1.8667863615623,1.6256252767425,1.5552107717927,1.4999999999925
205,0.35319360945921,0.20935409352087,0.18281327751888,0.86318699969668,0.18281327751888,0.86318699969668,0,0.78317034948806,1.8676036626341,1.6249864519006,1.5552236187316,1.4999999999925
206,0.35371124060577,0.20900706260056,0.18324414522024,0.86768694206104,0.18324414522024,0.86768694206104,0,0.78806322967563,1.8684219481764,1.6243477898275,1.5552325359073,1.4999999999925
207,0.35422959651205,0.20866036524719,0.18367552071515,0.87218941239725,0.18367552071515,0.87218941239725,0,0.79295869558097,1.8692412231265,1.6237092876364,1.5552411770076,1.4999999999925
208,0.35474867885348,0.20831400063474,0.1841061755319,0.87669319595681,0.1841061755319,0.87669319595681,0,0.79785553364894,1.8700614911762,1.6230709433859,1.5552514560504,1.4999999999925
209,0.35526848956579,0.20796796779032,0.18453714289217,0.88119934154057,0.18453714289217,0.88119934154057,0,0.80275479404249,1.8708827564308,1.6224327548636,1.5552617676654,1.4999999999925
210,0.35578902897977,0.20762226674887,0.18496743099912,0.88570686114866,0.18496743099912,0.88570686114866,0,0.80765548899722,1.8717050204947,1.6217947216889,1.5552736558061,1.4999999999925
211,0.3563102993448,0.20727689634188,0.18539878607251,0.89021751894044,0.18539878607251,0.89021751894044,0,0.81255938426067,1.8725282879792,1.6211568412876,1.5552844058414,1.4999999999925
212,0.35683230252624,0.20693185563893,0.18583041609951,0.89473053803115,0.18583041609951,0.89473053803115,0,0.81746570427309,1.873352562899,1.6205191115164,1.5552952527805,1.4999999999925
213,0.35735503878848,0.20658714477892,0.18626129918425,0.89924489957764,0.18626129918425,0.89924489957764,0,0.82237343031722,1.8741778467754,1.6198815321784,1.5553077874201,1.4999999999925
214,0.35787851081345,0.20624276224548,0.18669374432935,0.90376293416052,0.18669374432935,0.90376293416052,0,0.82728489496387,1.8750041449166,1.6192441000573,1.5553184197182,1.4999999999925
215,0.35840272006874,0.20589870743766,0.18712469734622,0.90828159944848,0.18712469734622,0.90828159944848,0,0.83219705684659,1.8758314607359,1.6186068136019,1.5553319049628,1.4999999999925
216,0.35892766929959,0.20555497883009,0.1875578614666,0.91280462058375,0.1875578614666,0.91280462058375,0,0.83711364311821,1.87665979965,1.6179696695711,1.5553424832326,1.4999999999925
217,0.359453357642,0.2052115773023,0.18799237377017,0.91733112929608,0.18799237377017,0.91733112929608,0,0.84203378480751,1.8774891614471,1.6173326691159,1.5553514963816,1.4999999999925
218,0.3599797877305,0.20486850143046,0.18842582284098,0.92185873518022,0.18842582284098,0.92185873518022,0,0.8469550934131,1.8783195513892,1.6166958091728,1.5553627009359,1.4999999999925
219,0.36050696061262,0.20452575084174,0.18886220027578,0.926391438864,0.18886220027578,0.926391438864,0,0.85188157028065,1.8791509722634,1.6160590886005,1.555369885852,1.4999999999925
220,0.3610348793577,0.20418332383211,0.18929458705779,0.93092234561079,0.18929458705779,0.93092234561078,0,0.85680632290422,1.87998343002,1.6154225038148,1.5553838238309,1.4999999999925
221,0.36156354402834,0.20384122071452,0.18972854493059,0.93545701863089,0.18972854493059,0.93545701863089,0,0.86173491444011,1.880816925926,1.6147860549278,1.5553958587897,1.4999999999925
222,0.3620929571225,0.20349944015682,0.19016149135893,0.93999289544069,0.19016149135893,0.93999289544069,0,0.86666478422336,1.8816514650531,1.6141497390275,1.5554100134761,1.4999999999925
223,0.36262312042611,0.20315798131359,0.19059650493176,0.94453306924259,0.19059650493176,0.94453306924259,0,0.87159902672367,1.8824870513724,1.6135135540966,1.5554214986171,1.4999999999925
224,0.36315403388536,0.20281684455128,0.19102914514219,0.9490731003039,0.19102914514219,0.9490731003039,0,0.87653320210142,1.8833236859897,1.6128775003383,1.5554372255626,1.4999999999925
225,0.36368570095645,0.20247602793284,0.19146191988483,0.95361552373849,0.19146191988483,0.95361552373849,0,0.88146984798892,1.8841613754977,1.612241573721,1.5554532956185,1.4999999999925
226,0.36421812252396,0.20213553125857,0.19189757486561,0.95816309285984,0.19189757486561,0.95816309285984,0,0.88641171824269,1.8850001224803,1.6116057734046,1.5554654361612,1.4999999999925
