id,rho_ODE,x,y,z
8470,-2.4324324272129e-05,1.23525,0,0
8471,-2.4324324357394e-05,1.23575,0,0
8472,-2.4324324314762e-05,1.23625,0,0
8473,-2.4324324357394e-05,1.23675,0,0
8474,-2.4324324272129e-05,1.23725,0,0
8475,-2.4324324314762e-05,1.23775,0,0
8476,-2.4324324357394e-05,1.23825,0,0
8477,-2.4324324314762e-05,1.23875,0,0
8478,-2.4324324314762e-05,1.23925,0,0
8479,-2.4324324314762e-05,1.23975,0,0
8480,-2.4324324357394e-05,1.24025,0,0
8481,-2.4324324314762e-05,1.24075,0,0
8482,-2.4324324314762e-05,1.24125,0,0
8483,-2.4324324314762e-05,1.24175,0,0
8484,-2.4324324357394e-05,1.24225,0,0
8485,-2.4324324314762e-05,1.24275,0,0
8486,-2.4324324314762e-05,1.24325,0,0
8487,-2.4324324314762e-05,1.24375,0,0
8488,-2.4324324357394e-05,1.24425,0,0
8489,-2.4324324314762e-05,1.24475,0,0
8490,-2.4324324272129e-05,1.24525,0,0
8491,-2.4324324357394e-05,1.24575,0,0
8492,-2.4324324357394e-05,1.24625,0,0
8493,-2.4324324314762e-05,1.24675,0,0
8494,-2.4324324272129e-05,1.24725,0,0
8495,-2.4324324357394e-05,1.24775,0,0
8496,-2.4324324357394e-05,1.24825,0,0
8497,-2.4324324314762e-05,1.24875,0,0
8498,-2.4324324272129e-05,1.24925,0,0
8499,-2.4324324314762e-05,1.24975,0,0
8500,-2.4324324400027e-05,1.25025,0,0
8501,-2.4324324314762e-05,1.25075,0,0
8502,-2.4324324314762e-05,1.25125,0,0
8503,-2.4324324314762e-05,1.25175,0,0
8504,-2.4324324400027e-05,1.25225,0,0
8505,-2.4324324314762e-05,1.25275,0,0
8506,-2.4324324314762e-05,1.25325,0,0
8507,-2.4324324272129e-05,1.25375,0,0
8508,-2.4324324357394e-05,1.25425,0,0
8509,-2.4324324357394e-05,1.25475,0,0
8510,-2.4324324314762e-05,1.25525,0,0
8511,-2.4324324272129e-05,1.25575,0,0
8512,-2.4324324357394e-05,1.25625,0,0
8513,-2.4324324357394e-05,1.25675,0,0
8514,-2.4324324314762e-05,1.25725,0,0
8515,-2.4324324272129e-05,1.25775,0,0
8516,-2.4324324357394e-05,1.25825,0,0
8517,-2.4324324314762e-05,1.25875,0,0
8518,-2.4324324357394e-05,1.25925,0,0
8519,-2.4324324272129e-05,1.25975,0,0
8520,-2.4324324357394e-05,1.26025,0,0
8521,-2.4324324314762e-05,1.26075,0,0
8522,-2.4324324357394e-05,1.26125,0,0
8523,-2.4324324272129e-05,1.26175,0,0
8524,-2.4324324314762e-05,1.26225,0,0
8525,-2.4324324357394e-05,1.26275,0,0
8526,-2.4324324314762e-05,1.26325,0,0
8527,-2.4324324314762e-05,1.26375,0,0
8528,-2.4324324314762e-05,1.26425,0,0
8529,-2.4324324357394e-05,1.26475,0,0
8530,-2.4324324314762e-05,1.26525,0,0
8531,-2.4324324314762e-05,1.26575,0,0
8532,-2.4324324314762e-05,1.26625,0,0
8533,-2.4324324357394e-05,1.26675,0,0
8534,-2.4324324314762e-05,1.26725,0,0
8535,-2.4324324314762e-05,1.26775,0,0
8536,-2.4324324314762e-05,1.26825,0,0
8537,-2.4324324357394e-05,1.26875,0,0
8538,-2.4324324314762e-05,1.26925,0,0
8539,-2.4324324272129e-05,1.26975,0,0
8540,-2.4324324357394e-05,1.27025,0,0
8541,-2.4324324357394e-05,1.27075,0,0
8542,-2.4324324314762e-05,1.27125,0,0
8543,-2.4324324272129e-05,1.27175,0,0
8544,-2.4324324357394e-05,1.27225,0,0
8545,-2.4324324357394e-05,1.27275,0,0
8546,-2.4324324314762e-05,1.27325,0,0
8547,-2.4324324272129e-05,1.27375,0,0
8548,-2.4324324314762e-05,1.27425,0,0
8549,-2.4324324400027e-05,1.27475,0,0
8550,-2.4324324314762e-05,1.27525,0,0
8551,-2.4324324272129e-05,1.27575,0,0
8552,-2.4324324314762e-05,1.27625,0,0
8553,-2.4324324400027e-05,1.27675,0,0
8554,-2.4324324314762e-05,1.27725,0,0
8555,-2.4324324272129e-05,1.27775,0,0
8556,-2.4324324314762e-05,1.27825,0,0
8557,-2.4324324400027e-05,1.27875,0,0
8558,-2.4324324314762e-05,1.27925,0,0
8559,-2.4324324314762e-05,1.27975,0,0
8560,-2.4324324272129e-05,1.28025,0,0
8561,-2.4324324357394e-05,1.28075,0,0
8562,-2.4324324357394e-05,1.28125,0,0
8563,-2.4324324314762e-05,1.28175,0,0
8564,-2.4324324272129e-05,1.28225,0,0
8565,-2.4324324314762e-05,1.28275,0,0
8566,-2.4324324400027e-05,1.28325,0,0
8567,-2.4324324314762e-05,1.28375,0,0
8568,-2.4324324272129e-05,1.28425,0,0
8569,-2.4324324314762e-05,1.28475,0,0
8570,-2.4324324357394e-05,1.28525,0,0
8571,-2.4324324357394e-05,1.28575,0,0
8572,-2.4324324272129e-05,1.28625,0,0
8573,-2.4324324314762e-05,1.28675,0,0
8574,-2.4324324357394e-05,1.28725,0,0
8575,-2.4324324357394e-05,1.28775,0,0
8576,-2.4324324272129e-05,1.28825,0,0
8577,-2.4324324314762e-05,1.28875,0,0
8578,-2.4324324357394e-05,1.28925,0,0
8579,-2.4324324314762e-05,1.28975,0,0
8580,-2.4324324314762e-05,1.29025,0,0
8581,-2.4324324314762e-05,1.29075,0,0
8582,-2.4324324357394e-05,1.29125,0,0
8583,-2.4324324314762e-05,1.29175,0,0
8584,-2.4324324314762e-05,1.29225,0,0
8585,-2.4324324314762e-05,1.29275,0,0
8586,-2.4324324357394e-05,1.29325,0,0
8587,-2.4324324314762e-05,1.29375,0,0
8588,-2.4324324272129e-05,1.29425,0,0
8589,-2.4324324357394e-05,1.29475,0,0
8590,-2.4324324357394e-05,1.29525,0,0
8591,-2.4324324314762e-05,1.29575,0,0
8592,-2.4324324272129e-05,1.29625,0,0
8593,-2.4324324357394e-05,1.29675,0,0
8594,-2.4324324357394e-05,1.29725,0,0
8595,-2.4324324314762e-05,1.29775,0,0
8596,-2.4324324272129e-05,1.29825,0,0
8597,-2.4324324357394e-05,1.29875,0,0
8598,-2.4324324357394e-05,1.29925,0,0
8599,-2.4324324314762e-05,1.29975,0,0
8600,-2.4324324272129e-05,1.30025,0,0
8601,-2.4324324314762e-05,1.30075,0,0
8602,-2.4324324400027e-05,1.30125,0,0
8603,-2.4324324314762e-05,1.30175,0,0
8604,-2.4324324272129e-05,1.30225,0,0
8605,-2.4324324314762e-05,1.30275,0,0
8606,-2.4324324357394e-05,1.30325,0,0
8607,-2.4324324357394e-05,1.30375,0,0
8608,-2.4324324272129e-05,1.30425,0,0
8609,-2.4324324314762e-05,1.30475,0,0
8610,-2.4324324314762e-05,1.30525,0,0
8611,-2.4324324400027e-05,1.30575,0,0
8612,-2.4324324272129e-05,1.30625,0,0
8613,-2.4324324314762e-05,1.30675,0,0
8614,-2.4324324314762e-05,1.30725,0,0
8615,-2.4324324400027e-05,1.30775,0,0
8616,-2.4324324314762e-05,1.30825,0,0
8617,-2.4324324272129e-05,1.30875,0,0
8618,-2.4324324314762e-05,1.30925,0,0
8619,-2.4324324357394e-05,1.30975,0,0
8620,-2.4324324357394e-05,1.31025,0,0
8621,-2.4324324272129e-05,1.31075,0,0
8622,-2.4324324314762e-05,1.31125,0,0
8623,-2.4324324357394e-05,1.31175,0,0
8624,-2.4324324357394e-05,1.31225,0,0
8625,-2.4324324272129e-05,1.31275,0,0
8626,-2.4324324314762e-05,1.31325,0,0
8627,-2.4324324357394e-05,1.31375,0,0
8628,-2.4324324357394e-05,1.31425,0,0
8629,-2.4324324272129e-05,1.31475,0,0
8630,-2.4324324314762e-05,1.31525,0,0
8631,-2.4324324357394e-05,1.31575,0,0
8632,-2.4324324314762e-05,1.31625,0,0
8633,-2.4324324314762e-05,1.31675,0,0
8634,-2.4324324314762e-05,1.31725,0,0
8635,-2.4324324357394e-05,1.31775,0,0
8636,-2.4324324314762e-05,1.31825,0,0
8637,-2.4324324314762e-05,1.31875,0,0
8638,-2.4324324314762e-05,1.31925,0,0
8639,-2.4324324314762e-05,1.31975,0,0
8640,-2.4324324357394e-05,1.32025,0,0
8641,-2.4324324314762e-05,1.32075,0,0
8642,-2.4324324314762e-05,1.32125,0,0
8643,-2.4324324314762e-05,1.32175,0,0
8644,-2.4324324357394e-05,1.32225,0,0
8645,-2.4324324272129e-05,1.32275,0,0
8646,-2.4324324357394e-05,1.32325,0,0
8647,-2.4324324314762e-05,1.32375,0,0
8648,-2.4324324357394e-05,1.32425,0,0
8649,-2.4324324272129e-05,1.32475,0,0
8650,-2.4324324357394e-05,1.32525,0,0
8651,-2.4324324314762e-05,1.32575,0,0
8652,-2.4324324357394e-05,1.32625,0,0
8653,-2.4324324272129e-05,1.32675,0,0
8654,-2.4324324314762e-05,1.32725,0,0
8655,-2.4324324357394e-05,1.32775,0,0
8656,-2.4324324357394e-05,1.32825,0,0
8657,-2.4324324272129e-05,1.32875,0,0
8658,-2.4324324314762e-05,1.32925,0,0
8659,-2.4324324357394e-05,1.32975,0,0
8660,-2.4324324357394e-05,1.33025,0,0
8661,-2.4324324272129e-05,1.33075,0,0
8662,-2.4324324314762e-05,1.33125,0,0
8663,-2.4324324314762e-05,1.33175,0,0
8664,-2.4324324400027e-05,1.33225,0,0
8665,-2.4324324272129e-05,1.33275,0,0
8666,-2.4324324314762e-05,1.33325,0,0
8667,-2.4324324314762e-05,1.33375,0,0
8668,-2.4324324400027e-05,1.33425,0,0
8669,-2.4324324314762e-05,1.33475,0,0
8670,-2.4324324314762e-05,1.33525,0,0
8671,-2.4324324314762e-05,1.33575,0,0
8672,-2.4324324400027e-05,1.33625,0,0
8673,-2.4324324314762e-05,1.33675,0,0
8674,-2.4324324272129e-05,1.33725,0,0
8675,-2.4324324314762e-05,1.33775,0,0
8676,-2.4324324357394e-05,1.33825,0,0
8677,-2.4324324357394e-05,1.33875,0,0
8678,-2.4324324272129e-05,1.33925,0,0
8679,-2.4324324314762e-05,1.33975,0,0
8680,-2.4324324314762e-05,1.34025,0,0
8681,-2.4324324357394e-05,1.34075,0,0
8682,-2.4324324314762e-05,1.34125,0,0
8683,-2.4324324314762e-05,1.34175,0,0
8684,-2.4324324357394e-05,1.34225,0,0
8685,-2.4324324314762e-05,1.34275,0,0
8686,-2.4324324314762e-05,1.34325,0,0
8687,-2.4324324314762e-05,1.34375,0,0
8688,-2.4324324314762e-05,1.34425,0,0
8689,-2.4324324357394e-05,1.34475,0,0
8690,-2.4324324314762e-05,1.34525,0,0
8691,-2.4324324314762e-05,1.34575,0,0
8692,-2.4324324314762e-05,1.34625,0,0
8693,-2.4324324357394e-05,1.34675,0,0
8694,-2.4324324272129e-05,1.34725,0,0
8695,-2.4324324357394e-05,1.34775,0,0
8696,-2.4324324314762e-05,1.34825,0,0
8697,-2.4324324357394e-05,1.34875,0,0
8698,-2.4324324272129e-05,1.34925,0,0
8699,-2.4324324357394e-05,1.34975,0,0
8700,-2.4324324314762e-05,1.35025,0,0
8701,-2.4324324357394e-05,1.35075,0,0
8702,-2.4324324272129e-05,1.35125,0,0
8703,-2.4324324314762e-05,1.35175,0,0
8704,-2.4324324357394e-05,1.35225,0,0
8705,-2.4324324357394e-05,1.35275,0,0
8706,-2.4324324272129e-05,1.35325,0,0
8707,-2.4324324314762e-05,1.35375,0,0
8708,-2.4324324357394e-05,1.35425,0,0
8709,-2.4324324357394e-05,1.35475,0,0
8710,-2.4324324272129e-05,1.35525,0,0
8711,-2.4324324314762e-05,1.35575,0,0
8712,-2.4324324314762e-05,1.35625,0,0
8713,-2.4324324400027e-05,1.35675,0,0
8714,-2.4324324272129e-05,1.35725,0,0
8715,-2.4324324314762e-05,1.35775,0,0
8716,-2.4324324314762e-05,1.35825,0,0
8717,-2.4324324400027e-05,1.35875,0,0
8718,-2.4324324272129e-05,1.35925,0,0
8719,-2.4324324314762e-05,1.35975,0,0
8720,-2.4324324314762e-05,1.36025,0,0
8721,-2.4324324357394e-05,1.36075,0,0
8722,-2.4324324357394e-05,1.36125,0,0
8723,-2.4324324314762e-05,1.36175,0,0
8724,-2.4324324314762e-05,1.36225,0,0
8725,-2.4324324357394e-05,1.36275,0,0
8726,-2.4324324357394e-05,1.36325,0,0
8727,-2.4324324272129e-05,1.36375,0,0
8728,-2.4324324314762e-05,1.36425,0,0
8729,-2.4324324357394e-05,1.36475,0,0
8730,-2.4324324314762e-05,1.36525,0,0
8731,-2.4324324314762e-05,1.36575,0,0
8732,-2.4324324314762e-05,1.36625,0,0
8733,-2.4324324357394e-05,1.36675,0,0
8734,-2.4324324314762e-05,1.36725,0,0
8735,-2.4324324314762e-05,1.36775,0,0
8736,-2.4324324314762e-05,1.36825,0,0
8737,-2.4324324314762e-05,1.36875,0,0
8738,-2.4324324357394e-05,1.36925,0,0
8739,-2.4324324272129e-05,1.36975,0,0
8740,-2.4324324357394e-05,1.37025,0,0
8741,-2.4324324314762e-05,1.37075,0,0
8742,-2.4324324357394e-05,1.37125,0,0
8743,-2.4324324272129e-05,1.37175,0,0
8744,-2.4324324357394e-05,1.37225,0,0
8745,-2.4324324314762e-05,1.37275,0,0
8746,-2.4324324357394e-05,1.37325,0,0
8747,-2.4324324272129e-05,1.37375,0,0
8748,-2.4324324357394e-05,1.37425,0,0
8749,-2.4324324314762e-05,1.37475,0,0
8750,-2.4324324357394e-05,1.37525,0,0
8751,-2.4324324272129e-05,1.37575,0,0
8752,-2.4324324314762e-05,1.37625,0,0
8753,-2.4324324357394e-05,1.37675,0,0
8754,-2.4324324357394e-05,1.37725,0,0
8755,-2.4324324272129e-05,1.37775,0,0
8756,-2.4324324314762e-05,1.37825,0,0
8757,-2.4324324357394e-05,1.37875,0,0
8758,-2.4324324357394e-05,1.37925,0,0
8759,-2.4324324272129e-05,1.37975,0,0
8760,-2.4324324314762e-05,1.38025,0,0
8761,-2.4324324314762e-05,1.38075,0,0
8762,-2.4324324400027e-05,1.38125,0,0
8763,-2.4324324272129e-05,1.38175,0,0
8764,-2.4324324314762e-05,1.38225,0,0
8765,-2.4324324314762e-05,1.38275,0,0
8766,-2.4324324400027e-05,1.38325,0,0
8767,-2.4324324272129e-05,1.38375,0,0
8768,-2.4324324314762e-05,1.38425,0,0
8769,-2.4324324314762e-05,1.38475,0,0
8770,-2.4324324400027e-05,1.38525,0,0
8771,-2.4324324272129e-05,1.38575,0,0
8772,-2.4324324314762e-05,1.38625,0,0
8773,-2.4324324314762e-05,1.38675,0,0
8774,-2.4324324357394e-05,1.38725,0,0
8775,-2.4324324314762e-05,1.38775,0,0
8776,-2.4324324314762e-05,1.38825,0,0
8777,-2.4324324314762e-05,1.38875,0,0
8778,-2.4324324314762e-05,1.38925,0,0
8779,-2.4324324314762e-05,1.38975,0,0
8780,-2.4324324314762e-05,1.39025,0,0
8781,-2.4324324314762e-05,1.39075,0,0
8782,-2.4324324357394e-05,1.39125,0,0
8783,-2.4324324314762e-05,1.39175,0,0
8784,-2.4324324314762e-05,1.39225,0,0
8785,-2.4324324314762e-05,1.39275,0,0
8786,-2.4324324314762e-05,1.39325,0,0
8787,-2.4324324357394e-05,1.39375,0,0
8788,-2.4324324272129e-05,1.39425,0,0
8789,-2.4324324357394e-05,1.39475,0,0
8790,-2.4324324314762e-05,1.39525,0,0
8791,-2.4324324357394e-05,1.39575,0,0
8792,-2.4324324272129e-05,1.39625,0,0
8793,-2.4324324357394e-05,1.39675,0,0
8794,-2.4324324314762e-05,1.39725,0,0
8795,-2.4324324357394e-05,1.39775,0,0
8796,-2.4324324272129e-05,1.39825,0,0
8797,-2.4324324357394e-05,1.39875,0,0
8798,-2.4324324314762e-05,1.39925,0,0
8799,-2.4324324357394e-05,1.39975,0,0
8800,-2.4324324272129e-05,1.40025,0,0
8801,-2.4324324314762e-05,1.40075,0,0
8802,-2.4324324357394e-05,1.40125,0,0
8803,-2.4324324357394e-05,1.40175,0,0
8804,-2.4324324272129e-05,1.40225,0,0
8805,-2.4324324314762e-05,1.40275,0,0
8806,-2.4324324357394e-05,1.40325,0,0
8807,-2.4324324357394e-05,1.40375,0,0
8808,-2.4324324272129e-05,1.40425,0,0
8809,-2.4324324314762e-05,1.40475,0,0
8810,-2.4324324314762e-05,1.40525,0,0
8811,-2.4324324400027e-05,1.40575,0,0
8812,-2.4324324272129e-05,1.40625,0,0
8813,-2.4324324314762e-05,1.40675,0,0
8814,-2.4324324314762e-05,1.40725,0,0
8815,-2.4324324400027e-05,1.40775,0,0
8816,-2.4324324272129e-05,1.40825,0,0
8817,-2.4324324314762e-05,1.40875,0,0
8818,-2.4324324314762e-05,1.40925,0,0
8819,-2.4324324314762e-05,1.40975,0,0
8820,-2.4324324357394e-05,1.41025,0,0
8821,-2.4324324314762e-05,1.41075,0,0
8822,-2.4324324314762e-05,1.41125,0,0
8823,-2.4324324314762e-05,1.41175,0,0
8824,-2.4324324314762e-05,1.41225,0,0
8825,-2.4324324272129e-05,1.41275,0,0
8826,-2.4324324314762e-05,1.41325,0,0
8827,-2.4324324314762e-05,1.41375,0,0
8828,-2.4324324400027e-05,1.41425,0,0
8829,-2.4324324314762e-05,1.41475,0,0
8830,-2.4324324314762e-05,1.41525,0,0
8831,-2.4324324314762e-05,1.41575,0,0
8832,-2.4324324357394e-05,1.41625,0,0
8833,-2.4324324314762e-05,1.41675,0,0
8834,-2.4324324314762e-05,1.41725,0,0
8835,-2.4324324314762e-05,1.41775,0,0
8836,-2.4324324357394e-05,1.41825,0,0
8837,-2.4324324314762e-05,1.41875,0,0
8838,-2.4324324314762e-05,1.41925,0,0
8839,-2.4324324314762e-05,1.41975,0,0
8840,-2.4324324357394e-05,1.42025,0,0
8841,-2.4324324272129e-05,1.42075,0,0
8842,-2.4324324357394e-05,1.42125,0,0
8843,-2.4324324314762e-05,1.42175,0,0
8844,-2.4324324357394e-05,1.42225,0,0
8845,-2.4324324272129e-05,1.42275,0,0
8846,-2.4324324357394e-05,1.42325,0,0
8847,-2.4324324314762e-05,1.42375,0,0
8848,-2.4324324357394e-05,1.42425,0,0
8849,-2.4324324272129e-05,1.42475,0,0
8850,-2.4324324314762e-05,1.42525,0,0
8851,-2.4324324357394e-05,1.42575,0,0
8852,-2.4324324357394e-05,1.42625,0,0
8853,-2.4324324272129e-05,1.42675,0,0
8854,-2.4324324314762e-05,1.42725,0,0
8855,-2.4324324357394e-05,1.42775,0,0
8856,-2.4324324357394e-05,1.42825,0,0
8857,-2.4324324272129e-05,1.42875,0,0
8858,-2.4324324314762e-05,1.42925,0,0
8859,-2.4324324314762e-05,1.42975,0,0
8860,-2.4324324400027e-05,1.43025,0,0
8861,-2.4324324272129e-05,1.43075,0,0
8862,-2.4324324314762e-05,1.43125,0,0
8863,-2.4324324314762e-05,1.43175,0,0
8864,-2.4324324400027e-05,1.43225,0,0
8865,-2.4324324314762e-05,1.43275,0,0
8866,-2.4324324314762e-05,1.43325,0,0
8867,-2.4324324314762e-05,1.43375,0,0
8868,-2.4324324357394e-05,1.43425,0,0
8869,-2.4324324272129e-05,1.43475,0,0
8870,-2.4324324314762e-05,1.43525,0,0
8871,-2.4324324314762e-05,1.43575,0,0
8872,-2.4324324314762e-05,1.43625,0,0
8873,-2.4324324400027e-05,1.43675,0,0
8874,-2.4324324272129e-05,1.43725,0,0
8875,-2.4324324314762e-05,1.43775,0,0
8876,-2.4324324314762e-05,1.43825,0,0
8877,-2.4324324357394e-05,1.43875,0,0
8878,-2.4324324272129e-05,1.43925,0,0
8879,-2.4324324314762e-05,1.43975,0,0
8880,-2.4324324314762e-05,1.44025,0,0
8881,-2.4324324357394e-05,1.44075,0,0
8882,-2.4324324314762e-05,1.44125,0,0
8883,-2.4324324314762e-05,1.44175,0,0
8884,-2.4324324314762e-05,1.44225,0,0
8885,-2.4324324357394e-05,1.44275,0,0
8886,-2.4324324314762e-05,1.44325,0,0
8887,-2.4324324314762e-05,1.44375,0,0
8888,-2.4324324314762e-05,1.44425,0,0
8889,-2.4324324357394e-05,1.44475,0,0
8890,-2.4324324272129e-05,1.44525,0,0
8891,-2.4324324357394e-05,1.44575,0,0
8892,-2.4324324314762e-05,1.44625,0,0
8893,-2.4324324357394e-05,1.44675,0,0
8894,-2.4324324272129e-05,1.44725,0,0
8895,-2.4324324357394e-05,1.44775,0,0
8896,-2.4324324314762e-05,1.44825,0,0
8897,-2.4324324357394e-05,1.44875,0,0
8898,-2.4324324272129e-05,1.44925,0,0
8899,-2.4324324357394e-05,1.44975,0,0
8900,-2.4324324314762e-05,1.45025,0,0
8901,-2.4324324357394e-05,1.45075,0,0
8902,-2.4324324272129e-05,1.45125,0,0
8903,-2.4324324314762e-05,1.45175,0,0
8904,-2.4324324357394e-05,1.45225,0,0
8905,-2.4324324314762e-05,1.45275,0,0
8906,-2.4324324314762e-05,1.45325,0,0
8907,-2.4324324314762e-05,1.45375,0,0
8908,-2.4324324357394e-05,1.45425,0,0
8909,-2.4324324357394e-05,1.45475,0,0
8910,-2.4324324314762e-05,1.45525,0,0
8911,-2.4324324314762e-05,1.45575,0,0
8912,-2.4324324314762e-05,1.45625,0,0
8913,-2.4324324357394e-05,1.45675,0,0
8914,-2.4324324314762e-05,1.45725,0,0
8915,-2.4324324314762e-05,1.45775,0,0
8916,-2.4324324314762e-05,1.45825,0,0
8917,-2.4324324357394e-05,1.45875,0,0
8918,-2.4324324314762e-05,1.45925,0,0
8919,-2.4324324314762e-05,1.45975,0,0
8920,-2.4324324314762e-05,1.46025,0,0
8921,-2.4324324314762e-05,1.46075,0,0
8922,-2.4324324357394e-05,1.46125,0,0
8923,-2.4324324314762e-05,1.46175,0,0
8924,-2.4324324314762e-05,1.46225,0,0
8925,-2.4324324314762e-05,1.46275,0,0
8926,-2.4324324357394e-05,1.46325,0,0
8927,-2.4324324314762e-05,1.46375,0,0
8928,-2.4324324314762e-05,1.46425,0,0
8929,-2.4324324314762e-05,1.46475,0,0
8930,-2.4324324357394e-05,1.46525,0,0
8931,-2.4324324314762e-05,1.46575,0,0
8932,-2.4324324314762e-05,1.46625,0,0
8933,-2.4324324314762e-05,1.46675,0,0
8934,-2.4324324357394e-05,1.46725,0,0
8935,-2.4324324314762e-05,1.46775,0,0
8936,-2.4324324314762e-05,1.46825,0,0
8937,-2.4324324314762e-05,1.46875,0,0
8938,-2.4324324314762e-05,1.46925,0,0
8939,-2.4324324314762e-05,1.46975,0,0
8940,-2.4324324314762e-05,1.47025,0,0
8941,-2.4324324314762e-05,1.47075,0,0
8942,-2.4324324314762e-05,1.47125,0,0
8943,-2.4324324314762e-05,1.47175,0,0
8944,-2.4324324357394e-05,1.47225,0,0
8945,-2.4324324314762e-05,1.47275,0,0
8946,-2.4324324357394e-05,1.47325,0,0
8947,-2.4324324314762e-05,1.47375,0,0
8948,-2.4324324357394e-05,1.47425,0,0
8949,-2.4324324314762e-05,1.47475,0,0
8950,-2.4324324314762e-05,1.47525,0,0
8951,-2.4324324314762e-05,1.47575,0,0
8952,-2.4324324357394e-05,1.47625,0,0
8953,-2.4324324314762e-05,1.47675,0,0
8954,-2.4324324357394e-05,1.47725,0,0
8955,-2.4324324314762e-05,1.47775,0,0
8956,-2.4324324314762e-05,1.47825,0,0
8957,-2.4324324357394e-05,1.47875,0,0
8958,-2.4324324314762e-05,1.47925,0,0
8959,-2.4324324314762e-05,1.47975,0,0
8960,-2.4324324314762e-05,1.48025,0,0
8961,-2.4324324357394e-05,1.48075,0,0
8962,-2.4324324314762e-05,1.48125,0,0
8963,-2.4324324314762e-05,1.48175,0,0
8964,-2.4324324314762e-05,1.48225,0,0
8965,-2.4324324314762e-05,1.48275,0,0
8966,-2.4324324357394e-05,1.48325,0,0
8967,-2.4324324314762e-05,1.48375,0,0
8968,-2.4324324314762e-05,1.48425,0,0
8969,-2.4324324314762e-05,1.48475,0,0
8970,-2.4324324357394e-05,1.48525,0,0
8971,-2.4324324314762e-05,1.48575,0,0
8972,-2.4324324314762e-05,1.48625,0,0
8973,-2.4324324314762e-05,1.48675,0,0
8974,-2.4324324314762e-05,1.48725,0,0
8975,-2.4324324357394e-05,1.48775,0,0
8976,-2.4324324314762e-05,1.48825,0,0
8977,-2.4324324314762e-05,1.48875,0,0
8978,-2.4324324314762e-05,1.48925,0,0
8979,-2.4324324357394e-05,1.48975,0,0
8980,-2.4324324314762e-05,1.49025,0,0
8981,-2.4324324314762e-05,1.49075,0,0
8982,-2.4324324314762e-05,1.49125,0,0
8983,-2.4324324357394e-05,1.49175,0,0
8984,-2.4324324314762e-05,1.49225,0,0
8985,-2.4324324314762e-05,1.49275,0,0
8986,-2.4324324314762e-05,1.49325,0,0
8987,-2.4324324314762e-05,1.49375,0,0
8988,-2.4324324357394e-05,1.49425,0,0
8989,-2.4324324314762e-05,1.49475,0,0
8990,-2.4324324314762e-05,1.49525,0,0
8991,-2.4324324314762e-05,1.49575,0,0
8992,-2.4324324357394e-05,1.49625,0,0
8993,-2.4324324314762e-05,1.49675,0,0
8994,-2.4324324314762e-05,1.49725,0,0
8995,-2.4324324314762e-05,1.49775,0,0
8996,-2.4324324314762e-05,1.49825,0,0
8997,-2.4324324357394e-05,1.49875,0,0
8998,-2.4324324314762e-05,1.49925,0,0
8999,-2.4324324314762e-05,1.49975,0,0
9000,-2.4324324314762e-05,1.50025,0,0
9001,-2.4324324357394e-05,1.50075,0,0
9002,-2.4324324314762e-05,1.50125,0,0
9003,-2.4324324314762e-05,1.50175,0,0
9004,-2.4324324314762e-05,1.50225,0,0
9005,-2.4324324314762e-05,1.50275,0,0
9006,-2.4324324357394e-05,1.50325,0,0
9007,-2.4324324272129e-05,1.50375,0,0
9008,-2.4324324314762e-05,1.50425,0,0
9009,-2.4324324314762e-05,1.50475,0,0
9010,-2.4324324357394e-05,1.50525,0,0
9011,-2.4324324314762e-05,1.50575,0,0
9012,-2.4324324314762e-05,1.50625,0,0
9013,-2.4324324314762e-05,1.50675,0,0
9014,-2.4324324314762e-05,1.50725,0,0
9015,-2.4324324357394e-05,1.50775,0,0
9016,-2.4324324314762e-05,1.50825,0,0
9017,-2.4324324314762e-05,1.50875,0,0
9018,-2.4324324314762e-05,1.50925,0,0
9019,-2.4324324357394e-05,1.50975,0,0
9020,-2.4324324314762e-05,1.51025,0,0
9021,-2.4324324314762e-05,1.51075,0,0
9022,-2.4324324314762e-05,1.51125,0,0
9023,-2.4324324314762e-05,1.51175,0,0
9024,-2.4324324357394e-05,1.51225,0,0
9025,-2.4324324314762e-05,1.51275,0,0
9026,-2.4324324314762e-05,1.51325,0,0
9027,-2.4324324314762e-05,1.51375,0,0
9028,-2.4324324357394e-05,1.51425,0,0
9029,-2.4324324314762e-05,1.51475,0,0
9030,-2.4324324314762e-05,1.51525,0,0
9031,-2.4324324314762e-05,1.51575,0,0
9032,-2.4324324314762e-05,1.51625,0,0
9033,-2.4324324357394e-05,1.51675,0,0
9034,-2.4324324314762e-05,1.51725,0,0
9035,-2.4324324314762e-05,1.51775,0,0
9036,-2.4324324272129e-05,1.51825,0,0
9037,-2.4324324357394e-05,1.51875,0,0
9038,-2.4324324314762e-05,1.51925,0,0
9039,-2.4324324314762e-05,1.51975,0,0
9040,-2.4324324314762e-05,1.52025,0,0
9041,-2.4324324357394e-05,1.52075,0,0
9042,-2.4324324314762e-05,1.52125,0,0
9043,-2.4324324314762e-05,1.52175,0,0
9044,-2.4324324314762e-05,1.52225,0,0
9045,-2.4324324314762e-05,1.52275,0,0
9046,-2.4324324357394e-05,1.52325,0,0
9047,-2.4324324314762e-05,1.52375,0,0
9048,-2.4324324314762e-05,1.52425,0,0
9049,-2.4324324314762e-05,1.52475,0,0
9050,-2.4324324357394e-05,1.52525,0,0
9051,-2.4324324314762e-05,1.52575,0,0
