grad_psi_e,id,x,y,z
3.2490421233433e-06,8259,1.12975,0,0
3.249042151765e-06,8260,1.13025,0,0
3.2490421233433e-06,8261,1.13075,0,0
3.249042151765e-06,8262,1.13125,0,0
3.2490421233433e-06,8263,1.13175,0,0
3.249042151765e-06,8264,1.13225,0,0
3.2490421801867e-06,8265,1.13275,0,0
3.2490421233433e-06,8266,1.13325,0,0
3.249042151765e-06,8267,1.13375,0,0
3.249042151765e-06,8268,1.13425,0,0
3.2490421801867e-06,8269,1.13475,0,0
3.2490421233433e-06,8270,1.13525,0,0
3.249042151765e-06,8271,1.13575,0,0
3.2490420949216e-06,8272,1.13625,0,0
3.249042151765e-06,8273,1.13675,0,0
3.249042151765e-06,8274,1.13725,0,0
3.249042151765e-06,8275,1.13775,0,0
3.2490421233433e-06,8276,1.13825,0,0
3.249042151765e-06,8277,1.13875,0,0
3.2490421233433e-06,8278,1.13925,0,0
3.2490421801867e-06,8279,1.13975,0,0
3.249042151765e-06,8280,1.14025,0,0
3.249042151765e-06,8281,1.14075,0,0
3.2490421233433e-06,8282,1.14125,0,0
3.249042151765e-06,8283,1.14175,0,0
3.249042151765e-06,8284,1.14225,0,0
3.2490421801867e-06,8285,1.14275,0,0
3.2490421233433e-06,8286,1.14325,0,0
3.2490421801867e-06,8287,1.14375,0,0
3.2490421801867e-06,8288,1.14425,0,0
3.249042151765e-06,8289,1.14475,0,0
3.249042151765e-06,8290,1.14525,0,0
3.2490421233433e-06,8291,1.14575,0,0
3.249042151765e-06,8292,1.14625,0,0
3.2490421233433e-06,8293,1.14675,0,0
3.249042151765e-06,8294,1.14725,0,0
3.2490421233433e-06,8295,1.14775,0,0
3.249042151765e-06,8296,1.14825,0,0
3.2490421233433e-06,8297,1.14875,0,0
3.2490421801867e-06,8298,1.14925,0,0
3.2490420949216e-06,8299,1.14975,0,0
3.2490421801867e-06,8300,1.15025,0,0
3.249042151765e-06,8301,1.15075,0,0
3.249042151765e-06,8302,1.15125,0,0
3.249042151765e-06,8303,1.15175,0,0
3.2490421801867e-06,8304,1.15225,0,0
3.249042151765e-06,8305,1.15275,0,0
3.249042151765e-06,8306,1.15325,0,0
3.2490421233433e-06,8307,1.15375,0,0
3.249042151765e-06,8308,1.15425,0,0
3.2490421233433e-06,8309,1.15475,0,0
3.249042151765e-06,8310,1.15525,0,0
3.2490421233433e-06,8311,1.15575,0,0
3.249042151765e-06,8312,1.15625,0,0
3.249042151765e-06,8313,1.15675,0,0
3.249042151765e-06,8314,1.15725,0,0
3.2490421233433e-06,8315,1.15775,0,0
3.249042151765e-06,8316,1.15825,0,0
3.2490421801867e-06,8317,1.15875,0,0
3.2490421233433e-06,8318,1.15925,0,0
3.2490421801867e-06,8319,1.15975,0,0
3.249042151765e-06,8320,1.16025,0,0
3.2490421801867e-06,8321,1.16075,0,0
3.2490421233433e-06,8322,1.16125,0,0
3.249042151765e-06,8323,1.16175,0,0
3.2490421233433e-06,8324,1.16225,0,0
3.249042151765e-06,8325,1.16275,0,0
3.2490421233433e-06,8326,1.16325,0,0
3.249042151765e-06,8327,1.16375,0,0
3.2490421233433e-06,8328,1.16425,0,0
3.249042151765e-06,8329,1.16475,0,0
3.249042151765e-06,8330,1.16525,0,0
3.2490421233433e-06,8331,1.16575,0,0
3.2490421801867e-06,8332,1.16625,0,0
3.249042151765e-06,8333,1.16675,0,0
3.249042151765e-06,8334,1.16725,0,0
3.249042151765e-06,8335,1.16775,0,0
3.2490421801867e-06,8336,1.16825,0,0
3.249042151765e-06,8337,1.16875,0,0
3.249042151765e-06,8338,1.16925,0,0
3.2490421233433e-06,8339,1.16975,0,0
3.249042151765e-06,8340,1.17025,0,0
3.2490421233433e-06,8341,1.17075,0,0
3.249042151765e-06,8342,1.17125,0,0
3.2490421233433e-06,8343,1.17175,0,0
3.2490421801867e-06,8344,1.17225,0,0
3.2490421233433e-06,8345,1.17275,0,0
3.2490421801867e-06,8346,1.17325,0,0
3.2490420949216e-06,8347,1.17375,0,0
3.2490421801867e-06,8348,1.17425,0,0
3.2490421801867e-06,8349,1.17475,0,0
3.2490421233433e-06,8350,1.17525,0,0
3.2490421801867e-06,8351,1.17575,0,0
3.2490420949216e-06,8352,1.17625,0,0
3.249042151765e-06,8353,1.17675,0,0
3.2490421233433e-06,8354,1.17725,0,0
3.249042151765e-06,8355,1.17775,0,0
3.2490421233433e-06,8356,1.17825,0,0
3.249042151765e-06,8357,1.17875,0,0
3.2490421233433e-06,8358,1.17925,0,0
3.249042151765e-06,8359,1.17975,0,0
3.249042151765e-06,8360,1.18025,0,0
3.249042151765e-06,8361,1.18075,0,0
3.249042151765e-06,8362,1.18125,0,0
3.2490421233433e-06,8363,1.18175,0,0
3.249042151765e-06,8364,1.18225,0,0
3.2490421801867e-06,8365,1.18275,0,0
3.249042151765e-06,8366,1.18325,0,0
3.249042151765e-06,8367,1.18375,0,0
3.2490421233433e-06,8368,1.18425,0,0
3.2490421233433e-06,8369,1.18475,0,0
3.249042151765e-06,8370,1.18525,0,0
3.2490421233433e-06,8371,1.18575,0,0
3.249042151765e-06,8372,1.18625,0,0
3.2490421233433e-06,8373,1.18675,0,0
3.249042151765e-06,8374,1.18725,0,0
3.2490421233433e-06,8375,1.18775,0,0
3.2490421801867e-06,8376,1.18825,0,0
3.2490421233433e-06,8377,1.18875,0,0
3.249042151765e-06,8378,1.18925,0,0
3.2490421233433e-06,8379,1.18975,0,0
3.2490421801867e-06,8380,1.19025,0,0
3.2490421801867e-06,8381,1.19075,0,0
3.2490421233433e-06,8382,1.19125,0,0
3.2490421801867e-06,8383,1.19175,0,0
3.2490421233433e-06,8384,1.19225,0,0
3.2490421801867e-06,8385,1.19275,0,0
3.249042151765e-06,8386,1.19325,0,0
3.249042151765e-06,8387,1.19375,0,0
3.2490421233433e-06,8388,1.19425,0,0
3.249042151765e-06,8389,1.19475,0,0
3.2490421233433e-06,8390,1.19525,0,0
3.249042151765e-06,8391,1.19575,0,0
3.2490421233433e-06,8392,1.19625,0,0
3.2490421233433e-06,8393,1.19675,0,0
3.2490421233433e-06,8394,1.19725,0,0
3.249042151765e-06,8395,1.19775,0,0
3.2490421801867e-06,8396,1.19825,0,0
3.249042151765e-06,8397,1.19875,0,0
3.249042151765e-06,8398,1.19925,0,0
3.2490421233433e-06,8399,1.19975,0,0
3.2490421801867e-06,8400,1.20025,0,0
3.249042151765e-06,8401,1.20075,0,0
3.2490421801867e-06,8402,1.20125,0,0
3.2490421233433e-06,8403,1.20175,0,0
3.249042151765e-06,8404,1.20225,0,0
3.2490421233433e-06,8405,1.20275,0,0
3.2490421233433e-06,8406,1.20325,0,0
3.249042151765e-06,8407,1.20375,0,0
3.249042151765e-06,8408,1.20425,0,0
3.2490421233433e-06,8409,1.20475,0,0
3.2490421233433e-06,8410,1.20525,0,0
3.249042151765e-06,8411,1.20575,0,0
3.2490421233433e-06,8412,1.20625,0,0
3.2490421801867e-06,8413,1.20675,0,0
3.249042151765e-06,8414,1.20725,0,0
3.249042151765e-06,8415,1.20775,0,0
3.249042151765e-06,8416,1.20825,0,0
3.2490421801867e-06,8417,1.20875,0,0
3.249042151765e-06,8418,1.20925,0,0
3.249042151765e-06,8419,1.20975,0,0
3.249042151765e-06,8420,1.21025,0,0
3.2490421233433e-06,8421,1.21075,0,0
3.2490421233433e-06,8422,1.21125,0,0
3.249042151765e-06,8423,1.21175,0,0
3.249042151765e-06,8424,1.21225,0,0
3.2490421233433e-06,8425,1.21275,0,0
3.2490421801867e-06,8426,1.21325,0,0
3.2490420949216e-06,8427,1.21375,0,0
3.2490421801867e-06,8428,1.21425,0,0
3.249042151765e-06,8429,1.21475,0,0
3.2490421801867e-06,8430,1.21525,0,0
3.249042151765e-06,8431,1.21575,0,0
3.2490421233433e-06,8432,1.21625,0,0
3.249042151765e-06,8433,1.21675,0,0
3.2490421233433e-06,8434,1.21725,0,0
3.2490421801867e-06,8435,1.21775,0,0
3.2490421233433e-06,8436,1.21825,0,0
3.249042151765e-06,8437,1.21875,0,0
3.2490421233433e-06,8438,1.21925,0,0
3.249042151765e-06,8439,1.21975,0,0
3.249042151765e-06,8440,1.22025,0,0
3.249042151765e-06,8441,1.22075,0,0
3.2490421801867e-06,8442,1.22125,0,0
3.2490420949216e-06,8443,1.22175,0,0
3.249042151765e-06,8444,1.22225,0,0
3.2490421233433e-06,8445,1.22275,0,0
3.249042151765e-06,8446,1.22325,0,0
3.249042151765e-06,8447,1.22375,0,0
3.249042151765e-06,8448,1.22425,0,0
3.2490421233433e-06,8449,1.22475,0,0
3.2490421801867e-06,8450,1.22525,0,0
3.2490421233433e-06,8451,1.22575,0,0
3.2490421801867e-06,8452,1.22625,0,0
3.2490421801867e-06,8453,1.22675,0,0
3.2490421233433e-06,8454,1.22725,0,0
3.249042151765e-06,8455,1.22775,0,0
3.2490421233433e-06,8456,1.22825,0,0
3.2490421233433e-06,8457,1.22875,0,0
3.2490421233433e-06,8458,1.22925,0,0
3.249042151765e-06,8459,1.22975,0,0
3.2490421233433e-06,8460,1.23025,0,0
3.249042151765e-06,8461,1.23075,0,0
3.249042151765e-06,8462,1.23125,0,0
3.249042151765e-06,8463,1.23175,0,0
3.2490421801867e-06,8464,1.23225,0,0
3.249042151765e-06,8465,1.23275,0,0
3.2490421801867e-06,8466,1.23325,0,0
3.2490421233433e-06,8467,1.23375,0,0
3.249042151765e-06,8468,1.23425,0,0
3.249042151765e-06,8469,1.23475,0,0
3.2490421801867e-06,8470,1.23525,0,0
3.249042151765e-06,8471,1.23575,0,0
3.249042151765e-06,8472,1.23625,0,0
3.2490421233433e-06,8473,1.23675,0,0
3.249042151765e-06,8474,1.23725,0,0
3.2490421233433e-06,8475,1.23775,0,0
3.249042151765e-06,8476,1.23825,0,0
3.249042151765e-06,8477,1.23875,0,0
3.2490420949216e-06,8478,1.23925,0,0
3.249042151765e-06,8479,1.23975,0,0
3.2490421233433e-06,8480,1.24025,0,0
3.249042151765e-06,8481,1.24075,0,0
3.2490421233433e-06,8482,1.24125,0,0
3.2490421801867e-06,8483,1.24175,0,0
3.249042151765e-06,8484,1.24225,0,0
3.2490421233433e-06,8485,1.24275,0,0
3.249042151765e-06,8486,1.24325,0,0
3.2490421233433e-06,8487,1.24375,0,0
3.2490421801867e-06,8488,1.24425,0,0
3.2490421233433e-06,8489,1.24475,0,0
3.249042151765e-06,8490,1.24525,0,0
3.249042151765e-06,8491,1.24575,0,0
3.2490421233433e-06,8492,1.24625,0,0
3.2490421801867e-06,8493,1.24675,0,0
3.2490421233433e-06,8494,1.24725,0,0
3.2490421801867e-06,8495,1.24775,0,0
3.2490421233433e-06,8496,1.24825,0,0
3.2490421801867e-06,8497,1.24875,0,0
3.249042151765e-06,8498,1.24925,0,0
3.249042151765e-06,8499,1.24975,0,0
3.249042151765e-06,8500,1.25025,0,0
3.249042151765e-06,8501,1.25075,0,0
3.2490421801867e-06,8502,1.25125,0,0
3.249042151765e-06,8503,1.25175,0,0
3.249042151765e-06,8504,1.25225,0,0
3.2490420949216e-06,8505,1.25275,0,0
3.249042151765e-06,8506,1.25325,0,0
3.2490421233433e-06,8507,1.25375,0,0
3.249042151765e-06,8508,1.25425,0,0
3.2490421233433e-06,8509,1.25475,0,0
3.2490421233433e-06,8510,1.25525,0,0
3.249042151765e-06,8511,1.25575,0,0
3.2490421233433e-06,8512,1.25625,0,0
3.249042151765e-06,8513,1.25675,0,0
3.2490421233433e-06,8514,1.25725,0,0
3.2490421801867e-06,8515,1.25775,0,0
3.2490421233433e-06,8516,1.25825,0,0
3.2490421801867e-06,8517,1.25875,0,0
3.2490421233433e-06,8518,1.25925,0,0
3.249042151765e-06,8519,1.25975,0,0
3.249042151765e-06,8520,1.26025,0,0
3.249042151765e-06,8521,1.26075,0,0
3.2490421801867e-06,8522,1.26125,0,0
3.2490421233433e-06,8523,1.26175,0,0
3.2490421233433e-06,8524,1.26225,0,0
3.249042151765e-06,8525,1.26275,0,0
3.249042151765e-06,8526,1.26325,0,0
3.249042151765e-06,8527,1.26375,0,0
3.249042151765e-06,8528,1.26425,0,0
3.2490421801867e-06,8529,1.26475,0,0
3.249042151765e-06,8530,1.26525,0,0
3.249042151765e-06,8531,1.26575,0,0
3.249042151765e-06,8532,1.26625,0,0
3.249042151765e-06,8533,1.26675,0,0
3.2490421233433e-06,8534,1.26725,0,0
3.2490421801867e-06,8535,1.26775,0,0
3.2490421233433e-06,8536,1.26825,0,0
3.2490421233433e-06,8537,1.26875,0,0
3.249042151765e-06,8538,1.26925,0,0
3.2490421233433e-06,8539,1.26975,0,0
3.249042151765e-06,8540,1.27025,0,0
3.2490421233433e-06,8541,1.27075,0,0
3.2490421233433e-06,8542,1.27125,0,0
3.2490421233433e-06,8543,1.27175,0,0
3.2490421801867e-06,8544,1.27225,0,0
3.2490421233433e-06,8545,1.27275,0,0
3.249042151765e-06,8546,1.27325,0,0
3.2490421801867e-06,8547,1.27375,0,0
3.2490421233433e-06,8548,1.27425,0,0
3.2490421801867e-06,8549,1.27475,0,0
3.2490421233433e-06,8550,1.27525,0,0
3.249042151765e-06,8551,1.27575,0,0
3.249042151765e-06,8552,1.27625,0,0
3.249042151765e-06,8553,1.27675,0,0
3.2490421801867e-06,8554,1.27725,0,0
3.2490421233433e-06,8555,1.27775,0,0
3.2490421233433e-06,8556,1.27825,0,0
3.249042151765e-06,8557,1.27875,0,0
3.249042151765e-06,8558,1.27925,0,0
3.249042151765e-06,8559,1.27975,0,0
3.249042151765e-06,8560,1.28025,0,0
3.249042151765e-06,8561,1.28075,0,0
3.249042151765e-06,8562,1.28125,0,0
3.249042151765e-06,8563,1.28175,0,0
3.249042151765e-06,8564,1.28225,0,0
3.249042151765e-06,8565,1.28275,0,0
3.249042151765e-06,8566,1.28325,0,0
3.2490421801867e-06,8567,1.28375,0,0
3.2490421233433e-06,8568,1.28425,0,0
3.2490421801867e-06,8569,1.28475,0,0
3.249042151765e-06,8570,1.28525,0,0
3.249042151765e-06,8571,1.28575,0,0
3.2490421801867e-06,8572,1.28625,0,0
3.2490421233433e-06,8573,1.28675,0,0
3.2490421233433e-06,8574,1.28725,0,0
3.2490421233433e-06,8575,1.28775,0,0
3.249042151765e-06,8576,1.28825,0,0
3.249042151765e-06,8577,1.28875,0,0
3.2490421233433e-06,8578,1.28925,0,0
3.2490421233433e-06,8579,1.28975,0,0
3.249042151765e-06,8580,1.29025,0,0
3.249042151765e-06,8581,1.29075,0,0
3.2490421233433e-06,8582,1.29125,0,0
3.249042151765e-06,8583,1.29175,0,0
3.2490421233433e-06,8584,1.29225,0,0
3.2490421801867e-06,8585,1.29275,0,0
3.249042151765e-06,8586,1.29325,0,0
3.2490421233433e-06,8587,1.29375,0,0
3.2490421233433e-06,8588,1.29425,0,0
3.2490421233433e-06,8589,1.29475,0,0
3.2490421233433e-06,8590,1.29525,0,0
3.2490421233433e-06,8591,1.29575,0,0
3.2490421801867e-06,8592,1.29625,0,0
3.2490421233433e-06,8593,1.29675,0,0
3.2490421233433e-06,8594,1.29725,0,0
3.249042151765e-06,8595,1.29775,0,0
3.2490421233433e-06,8596,1.29825,0,0
3.2490421801867e-06,8597,1.29875,0,0
3.2490421233433e-06,8598,1.29925,0,0
3.2490421233433e-06,8599,1.29975,0,0
3.2490421801867e-06,8600,1.30025,0,0
3.2490421233433e-06,8601,1.30075,0,0
3.2490421801867e-06,8602,1.30125,0,0
3.2490421233433e-06,8603,1.30175,0,0
3.2490421233433e-06,8604,1.30225,0,0
3.249042151765e-06,8605,1.30275,0,0
3.2490421801867e-06,8606,1.30325,0,0
3.2490421801867e-06,8607,1.30375,0,0
3.2490421233433e-06,8608,1.30425,0,0
3.2490421233433e-06,8609,1.30475,0,0
3.249042151765e-06,8610,1.30525,0,0
3.2490421801867e-06,8611,1.30575,0,0
3.2490421233433e-06,8612,1.30625,0,0
3.2490421801867e-06,8613,1.30675,0,0
3.2490421801867e-06,8614,1.30725,0,0
3.249042151765e-06,8615,1.30775,0,0
3.249042151765e-06,8616,1.30825,0,0
3.2490421233433e-06,8617,1.30875,0,0
3.2490421801867e-06,8618,1.30925,0,0
3.249042151765e-06,8619,1.30975,0,0
3.249042151765e-06,8620,1.31025,0,0
3.249042151765e-06,8621,1.31075,0,0
3.2490421233433e-06,8622,1.31125,0,0
3.2490421801867e-06,8623,1.31175,0,0
3.2490421233433e-06,8624,1.31225,0,0
3.249042151765e-06,8625,1.31275,0,0
3.249042151765e-06,8626,1.31325,0,0
3.2490421233433e-06,8627,1.31375,0,0
3.2490421801867e-06,8628,1.31425,0,0
3.2490421233433e-06,8629,1.31475,0,0
3.249042151765e-06,8630,1.31525,0,0
3.249042151765e-06,8631,1.31575,0,0
3.249042151765e-06,8632,1.31625,0,0
3.2490421801867e-06,8633,1.31675,0,0
3.2490421233433e-06,8634,1.31725,0,0
3.249042151765e-06,8635,1.31775,0,0
3.249042151765e-06,8636,1.31825,0,0
3.249042151765e-06,8637,1.31875,0,0
3.2490420949216e-06,8638,1.31925,0,0
3.249042151765e-06,8639,1.31975,0,0
3.249042151765e-06,8640,1.32025,0,0
3.2490421233433e-06,8641,1.32075,0,0
3.249042151765e-06,8642,1.32125,0,0
3.2490421233433e-06,8643,1.32175,0,0
3.2490421801867e-06,8644,1.32225,0,0
3.249042151765e-06,8645,1.32275,0,0
3.2490421233433e-06,8646,1.32325,0,0
3.249042151765e-06,8647,1.32375,0,0
3.2490421233433e-06,8648,1.32425,0,0
3.2490421801867e-06,8649,1.32475,0,0
3.2490421233433e-06,8650,1.32525,0,0
3.249042151765e-06,8651,1.32575,0,0
3.2490421233433e-06,8652,1.32625,0,0
3.2490421233433e-06,8653,1.32675,0,0
3.249042151765e-06,8654,1.32725,0,0
3.2490421233433e-06,8655,1.32775,0,0
3.2490421801867e-06,8656,1.32825,0,0
3.2490420949216e-06,8657,1.32875,0,0
3.249042151765e-06,8658,1.32925,0,0
3.249042151765e-06,8659,1.32975,0,0
3.2490421233433e-06,8660,1.33025,0,0
3.249042151765e-06,8661,1.33075,0,0
3.2490421233433e-06,8662,1.33125,0,0
3.2490421233433e-06,8663,1.33175,0,0
3.249042151765e-06,8664,1.33225,0,0
3.249042151765e-06,8665,1.33275,0,0
3.249042151765e-06,8666,1.33325,0,0
3.2490421233433e-06,8667,1.33375,0,0
3.2490421233433e-06,8668,1.33425,0,0
3.249042151765e-06,8669,1.33475,0,0
3.249042151765e-06,8670,1.33525,0,0
3.2490421233433e-06,8671,1.33575,0,0
3.2490421801867e-06,8672,1.33625,0,0
3.249042151765e-06,8673,1.33675,0,0
3.2490420949216e-06,8674,1.33725,0,0
3.249042151765e-06,8675,1.33775,0,0
3.2490421233433e-06,8676,1.33825,0,0
3.2490421801867e-06,8677,1.33875,0,0
3.249042151765e-06,8678,1.33925,0,0
3.2490420949216e-06,8679,1.33975,0,0
3.2490421801867e-06,8680,1.34025,0,0
3.2490421233433e-06,8681,1.34075,0,0
3.249042151765e-06,8682,1.34125,0,0
3.2490421233433e-06,8683,1.34175,0,0
3.249042151765e-06,8684,1.34225,0,0
3.249042151765e-06,8685,1.34275,0,0
3.2490421233433e-06,8686,1.34325,0,0
3.249042151765e-06,8687,1.34375,0,0
3.2490421233433e-06,8688,1.34425,0,0
3.249042151765e-06,8689,1.34475,0,0
3.2490420949216e-06,8690,1.34525,0,0
3.249042151765e-06,8691,1.34575,0,0
3.249042151765e-06,8692,1.34625,0,0
3.249042151765e-06,8693,1.34675,0,0
3.249042151765e-06,8694,1.34725,0,0
3.2490421233433e-06,8695,1.34775,0,0
3.249042151765e-06,8696,1.34825,0,0
3.249042151765e-06,8697,1.34875,0,0
3.2490421233433e-06,8698,1.34925,0,0
3.249042151765e-06,8699,1.34975,0,0
3.2490421233433e-06,8700,1.35025,0,0
3.249042151765e-06,8701,1.35075,0,0
3.2490421233433e-06,8702,1.35125,0,0
3.249042151765e-06,8703,1.35175,0,0
3.2490421233433e-06,8704,1.35225,0,0
3.2490421233433e-06,8705,1.35275,0,0
3.249042151765e-06,8706,1.35325,0,0
3.2490421233433e-06,8707,1.35375,0,0
3.249042151765e-06,8708,1.35425,0,0
3.2490421801867e-06,8709,1.35475,0,0
3.2490421233433e-06,8710,1.35525,0,0
3.249042151765e-06,8711,1.35575,0,0
3.2490421233433e-06,8712,1.35625,0,0
3.249042151765e-06,8713,1.35675,0,0
3.2490421233433e-06,8714,1.35725,0,0
3.2490421233433e-06,8715,1.35775,0,0
3.249042151765e-06,8716,1.35825,0,0
3.249042151765e-06,8717,1.35875,0,0
3.2490421233433e-06,8718,1.35925,0,0
3.2490421233433e-06,8719,1.35975,0,0
3.249042151765e-06,8720,1.36025,0,0
3.249042151765e-06,8721,1.36075,0,0
3.2490421233433e-06,8722,1.36125,0,0
3.249042151765e-06,8723,1.36175,0,0
3.2490421233433e-06,8724,1.36225,0,0
3.2490421801867e-06,8725,1.36275,0,0
3.2490421233433e-06,8726,1.36325,0,0
3.249042151765e-06,8727,1.36375,0,0
3.249042151765e-06,8728,1.36425,0,0
3.2490420949216e-06,8729,1.36475,0,0
3.249042151765e-06,8730,1.36525,0,0
3.2490421233433e-06,8731,1.36575,0,0
3.249042151765e-06,8732,1.36625,0,0
3.2490421801867e-06,8733,1.36675,0,0
3.2490420949216e-06,8734,1.36725,0,0
3.249042151765e-06,8735,1.36775,0,0
3.2490421233433e-06,8736,1.36825,0,0
3.249042151765e-06,8737,1.36875,0,0
3.2490421233433e-06,8738,1.36925,0,0
3.249042151765e-06,8739,1.36975,0,0
3.2490421233433e-06,8740,1.37025,0,0
3.249042151765e-06,8741,1.37075,0,0
3.249042151765e-06,8742,1.37125,0,0
3.2490421233433e-06,8743,1.37175,0,0
3.249042151765e-06,8744,1.37225,0,0
3.2490421233433e-06,8745,1.37275,0,0
3.2490421233433e-06,8746,1.37325,0,0
3.249042151765e-06,8747,1.37375,0,0
3.2490421233433e-06,8748,1.37425,0,0
3.2490418391262e-06,8749,1.37475,0,0
3.2490424928255e-06,8750,1.37525,0,0
3.2490420949216e-06,8751,1.37575,0,0
3.249042151765e-06,8752,1.37625,0,0
3.2490421233433e-06,8753,1.37675,0,0
3.249042151765e-06,8754,1.37725,0,0
3.2490421233433e-06,8755,1.37775,0,0
3.249042151765e-06,8756,1.37825,0,0
3.2490421233433e-06,8757,1.37875,0,0
3.249042151765e-06,8758,1.37925,0,0
3.249042151765e-06,8759,1.37975,0,0
3.2490421233433e-06,8760,1.38025,0,0
3.249042151765e-06,8761,1.38075,0,0
3.2490421233433e-06,8762,1.38125,0,0
3.2490421233433e-06,8763,1.38175,0,0
3.249042151765e-06,8764,1.38225,0,0
3.2490421233433e-06,8765,1.38275,0,0
3.2490421801867e-06,8766,1.38325,0,0
3.249042151765e-06,8767,1.38375,0,0
3.2490421233433e-06,8768,1.38425,0,0
3.2490421801867e-06,8769,1.38475,0,0
3.2490421233433e-06,8770,1.38525,0,0
3.249042151765e-06,8771,1.38575,0,0
3.249042151765e-06,8772,1.38625,0,0
3.2490420949216e-06,8773,1.38675,0,0
3.2490421801867e-06,8774,1.38725,0,0
3.2490421233433e-06,8775,1.38775,0,0
3.2490421233433e-06,8776,1.38825,0,0
3.2490421801867e-06,8777,1.38875,0,0
3.2490420949216e-06,8778,1.38925,0,0
3.249042151765e-06,8779,1.38975,0,0
3.249042151765e-06,8780,1.39025,0,0
3.249042151765e-06,8781,1.39075,0,0
3.2490421801867e-06,8782,1.39125,0,0
3.2490421233433e-06,8783,1.39175,0,0
3.2490421801867e-06,8784,1.39225,0,0
3.249042151765e-06,8785,1.39275,0,0
3.249042151765e-06,8786,1.39325,0,0
3.249042151765e-06,8787,1.39375,0,0
3.249042151765e-06,8788,1.39425,0,0
3.2490421233433e-06,8789,1.39475,0,0
3.2490421233433e-06,8790,1.39525,0,0
3.2490421801867e-06,8791,1.39575,0,0
3.249042151765e-06,8792,1.39625,0,0
3.249042151765e-06,8793,1.39675,0,0
3.2490421233433e-06,8794,1.39725,0,0
3.249042151765e-06,8795,1.39775,0,0
3.2490421801867e-06,8796,1.39825,0,0
3.249042151765e-06,8797,1.39875,0,0
3.2490421233433e-06,8798,1.39925,0,0
3.249042151765e-06,8799,1.39975,0,0
3.249042151765e-06,8800,1.40025,0,0
3.249042151765e-06,8801,1.40075,0,0
3.2490421801867e-06,8802,1.40125,0,0
3.249042151765e-06,8803,1.40175,0,0
3.249042151765e-06,8804,1.40225,0,0
3.2490421233433e-06,8805,1.40275,0,0
3.249042151765e-06,8806,1.40325,0,0
3.2490421801867e-06,8807,1.40375,0,0
3.2490421233433e-06,8808,1.40425,0,0
3.249042151765e-06,8809,1.40475,0,0
3.249042151765e-06,8810,1.40525,0,0
3.249042151765e-06,8811,1.40575,0,0
3.249042151765e-06,8812,1.40625,0,0
3.2490421233433e-06,8813,1.40675,0,0
3.249042151765e-06,8814,1.40725,0,0
3.2490421233433e-06,8815,1.40775,0,0
3.2490421233433e-06,8816,1.40825,0,0
3.249042151765e-06,8817,1.40875,0,0
3.249042151765e-06,8818,1.40925,0,0
3.249042151765e-06,8819,1.40975,0,0
3.249042151765e-06,8820,1.41025,0,0
3.2490421233433e-06,8821,1.41075,0,0
3.249042151765e-06,8822,1.41125,0,0
3.2490421233433e-06,8823,1.41175,0,0
3.2490421233433e-06,8824,1.41225,0,0
3.249042151765e-06,8825,1.41275,0,0
3.2490420949216e-06,8826,1.41325,0,0
3.2490421801867e-06,8827,1.41375,0,0
3.2490421233433e-06,8828,1.41425,0,0
3.2490421233433e-06,8829,1.41475,0,0
3.2490421801867e-06,8830,1.41525,0,0
3.2490421233433e-06,8831,1.41575,0,0
3.249042151765e-06,8832,1.41625,0,0
3.2490421233433e-06,8833,1.41675,0,0
3.249042151765e-06,8834,1.41725,0,0
3.2490421801867e-06,8835,1.41775,0,0
3.2490421233433e-06,8836,1.41825,0,0
3.2490421801867e-06,8837,1.41875,0,0
3.249042151765e-06,8838,1.41925,0,0
3.249042151765e-06,8839,1.41975,0,0
3.2490421233433e-06,8840,1.42025,0,0
3.249042151765e-06,8841,1.42075,0,0
3.2490421233433e-06,8842,1.42125,0,0
3.2490421233433e-06,8843,1.42175,0,0
3.2490421801867e-06,8844,1.42225,0,0
3.249042151765e-06,8845,1.42275,0,0
3.249042151765e-06,8846,1.42325,0,0
3.249042151765e-06,8847,1.42375,0,0
3.2490421801867e-06,8848,1.42425,0,0
3.249042151765e-06,8849,1.42475,0,0
3.249042151765e-06,8850,1.42525,0,0
3.2490421233433e-06,8851,1.42575,0,0
3.2490421801867e-06,8852,1.42625,0,0
3.249042151765e-06,8853,1.42675,0,0
3.2490421233433e-06,8854,1.42725,0,0
3.2490421801867e-06,8855,1.42775,0,0
3.249042151765e-06,8856,1.42825,0,0
3.249042151765e-06,8857,1.42875,0,0
3.249042151765e-06,8858,1.42925,0,0
3.2490421233433e-06,8859,1.42975,0,0
3.249042151765e-06,8860,1.43025,0,0
3.2490421233433e-06,8861,1.43075,0,0
3.2490421233433e-06,8862,1.43125,0,0
3.249042151765e-06,8863,1.43175,0,0
3.2490421233433e-06,8864,1.43225,0,0
3.249042151765e-06,8865,1.43275,0,0
3.2490421801867e-06,8866,1.43325,0,0
3.2490421233433e-06,8867,1.43375,0,0
3.249042151765e-06,8868,1.43425,0,0
3.2490421233433e-06,8869,1.43475,0,0
3.249042151765e-06,8870,1.43525,0,0
3.249042151765e-06,8871,1.43575,0,0
3.2490420949216e-06,8872,1.43625,0,0
3.249042151765e-06,8873,1.43675,0,0
3.2490421233433e-06,8874,1.43725,0,0
3.249042151765e-06,8875,1.43775,0,0
3.249042151765e-06,8876,1.43825,0,0
3.2490421233433e-06,8877,1.43875,0,0
3.2490421801867e-06,8878,1.43925,0,0
